run_id,dose,case,d_level,c1_c0,target_reported,target_truth,grid_reported,grid_truth,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_001251-yjr-as-c-p3-ext-a-loud,Loud,P3-EXT-A,D3,1.97,rank_12,rank_7,,P3-EXT,SQL_PENDING,PENDING,PENDING,"D1: C1/C0_step_ms=1.97; D2: IoU=1.00 det=[100,300] gt=[100,300] onset=26; D3_signal=max_data_ms rank=12 data=15.65; D3: hit victim=7 (same_host_single_pod) reported=12; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_weak post/C0=1.66; D4_pending: no probing/query_manifest.json"
