run_id,case_id,dose,tool,d_level,d1_step,d_final_step,target_reported,target_truth,grid_reported,grid_truth,c0_med,c1_med,c2_med,c1_c0,loc_config,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_001251-yjr-as-c-p3-ext-a-loud,P3-EXT-A,Loud,offline_training_metrics,3,26,26,rank_12,rank_7,,P3-EXT,86.99,171.23,195.95,1.97,C1_inject_none,SQL_PENDING,PENDING,PENDING,"D1: C1/C0_step_ms=1.97; D2: IoU=1.00 det=[100,300] gt=[100,300] onset=26; D3_signal=max_data_ms rank=12 data=15.65; D3: hit victim=7 (same_host_single_pod) reported=12; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_weak post/C0=1.66"
