run_id,case_id,dose,tool,d_level,d1_step,d_final_step,target_reported,target_truth,grid_reported,grid_truth,c0_med,c1_med,c2_med,c1_c0,loc_config,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260724_124504-p1extb-bite5,P1-EXT-B,Loud,offline_training_metrics,3,101,101,rank_7,rank_7,,P1-EXT,99.06,158.22,,1.60,C1_inject_none,SQL_PENDING,ENV-BLOCKED,ENV-BLOCKED,"D1: C1/C0_step_ms=1.60; D2: IoU=1.00 det=[100,300] gt=[100,300] onset=101; D3_signal=min_wait_among_slow rank=7 wait=1.64 slow_n=0 step=158.6; D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=0.99 (D5 需先 D4)"
