run_id,case_id,dose,tool,d_level,d1_step,d_final_step,target_reported,target_truth,grid_reported,grid_truth,c0_med,c1_med,c2_med,c1_c0,loc_config,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_121105-yjr-as-c-p1-sw-c-loud,P1-SW-C,loud,offline_training_metrics,3,100,100,rank_7,rank_7,,P1-SW,77.08,78.72,78.25,4.63,C1_inject_none,SQL_PENDING,PENDING,PENDING,"D1: tip_victim_L7 max=4.63 p99=1.02 med=1.02 (median盲 tip可见); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=100; D3_signal=min_compute_at_tip_step rank=7 tip_step=100 compute=66.71; D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=0.99 (D5 需先 D4)"
