run_id,dose,case,d_level,c1_c0,target_reported,target_truth,grid_reported,grid_truth,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_115732-yjr-as-c-p1-sw-b-loud,loud,P1-SW-B,D3,1.36,rank_7,rank_7,,P1-SW,SQL_NO_EXT_EVIDENCE,PENDING,PENDING,"D1: C1/C0_step_ms=1.36 (thr=1.15); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=101; D3_signal=shape_seq_rare rank=7 rare_seq=1536 n_rare=200/201 rare_ranks=[7]; D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=0.99 (D5 需先 D4); sql_dump=ok; tables_missing=gpu.utilization,cpu.utilization,cpu.tasks,python.torch_trace,process.gpu_users,process.cpu_stats; SQL_NO_EXT_EVIDENCE:p1sw_no_d4_path:rare_shape_no_sql_rootcause:missing=gpu.utilization,process.gpu_users"
