run_id,dose,case,d_level,c1_c0,target_reported,target_truth,grid_reported,grid_truth,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_014350-yjr-as-c-p1-ext-b-loud,loud,P1-EXT-B,D3,2.02,rank_7,rank_7,,P1-EXT,SQL_NO_EXT_EVIDENCE,PENDING,PENDING,"D1: C1/C0_step_ms=2.02; D2: IoU=1.00 det=[100,300] gt=[100,300] onset=101; D3_signal=min_compute_ms rank=7 compute=66.35 step=156.4; D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=1.00 (D5 需先 D4); sql_dump=ok; tables_missing=gpu.utilization,cpu.utilization,cpu.tasks,python.torch_trace,process.gpu_users,process.cpu_stats; SQL_NO_EXT_EVIDENCE:host_mx_smi:hbm_bw_mbs=None:thresh=None"
