run_id,case_id,dose,tool,d_level,d1_step,d_final_step,target_reported,target_truth,grid_reported,grid_truth,c0_med,c1_med,c2_med,c1_c0,loc_config,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_122911-yjr-as-c-p2-sw-b-loud,P2-SW-B,loud,offline_training_metrics,3,0,0,rank_7,rank_7,,P2-SW,83.04,93.95,95.33,1.82,C1_inject_none,SQL_PENDING,PENDING,PENDING,"D1: C1/C0_comm_ms=1.819 (thr=1.3); step=1.131 (step<1.15 不自动 FAIL；主证=comm); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=0; D3_signal=comm_phase_envwide rank=7 comm=22.37 (hccl_algo 全员抬升；对象=GT victim/attach); D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_weak post/C0=1.13"
