run_id,dose,case,d_level,c1_c0,target_reported,target_truth,grid_reported,grid_truth,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260724_112745-p1exta-loud,Loud,P1-EXT-A,D4,3.78,rank_7,rank_7,P1-EXT,P1-EXT,PASS_D4,ENV-BLOCKED,ENV-BLOCKED,"D1: C1/C0_step_ms=3.78; D2: IoU=1.00 det=[100,300] gt=[100,300] onset=172; D3_signal=min_wait_among_slow rank=7 wait=1.16 slow_n=0 step=373.6; D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=0.98 (D5 需先 D4); sql_dump=ok; tables_missing=gpu.utilization,python.torch_trace,process.gpu_users,process.cpu_stats; host_mx_smi_gpu_util:util=99.0:n_procs=10; D4 grid=P1-EXT"
