run_id,dose,case,d_level,c1_c0,target_reported,target_truth,grid_reported,grid_truth,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260724_124947-p1extb-loud,Loud,P1-EXT-B,D4,1.74,rank_7,rank_7,P1-EXT,P1-EXT,PASS_D4,ENV-BLOCKED,ENV-BLOCKED,"D1: C1/C0_step_ms=1.74; D2: IoU=1.00 det=[100,300] gt=[100,300] onset=101; D3_signal=min_wait_among_slow rank=7 wait=1.65 slow_n=0 step=171.6; D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=1.00 (D5 需先 D4); sql_dump=ok; tables_missing=gpu.utilization,python.torch_trace,process.gpu_users,process.cpu_stats; host_mx_smi_hbm_bw:hbm_bw_mbs=639482.0; D4 grid=P1-EXT"
