run_id,case_id,dose,tool,d_level,d1_step,d_final_step,target_reported,target_truth,grid_reported,grid_truth,c0_med,c1_med,c2_med,c1_c0,loc_config,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_142359-yjr-as-c-p1-hw-b-loud,P1-HW-B,loud,offline_training_metrics,3,148,148,rank_7,rank_7,,P1-HW,77.57,121.89,122.25,1.57,C1_inject_none,SQL_PENDING,PENDING,PENDING,"D1: C1/C0_step_ms=1.57 (thr=1.3); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=148; D3_signal=min_compute_ms rank=7 compute=66.58 step=123.2; D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=1.00 (D5 需先 D4)"
