run_id,case_id,dose,tool,d_level,d1_step,d_final_step,target_reported,target_truth,grid_reported,grid_truth,c0_med,c1_med,c2_med,c1_c0,loc_config,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_124102-yjr-as-c-p2-sw-c-loud,P2-SW-C,loud,offline_training_metrics,3,0,0,rank_7,rank_7,,P2-SW,76.92,389.27,402.44,5.06,C1_inject_none,SQL_PENDING,PENDING,PENDING,"D1: C1/C0_step_ms=5.06 (thr=1.15); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=0; D3_signal=topo_phase_envwide rank=7 step=389.49 (topo_5c env-wide HCA/AR/SHM；对象=GT victim/attach); D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_weak post/C0=4.82"
