run_id,dose,case,d_level,c1_c0,target_reported,target_truth,grid_reported,grid_truth,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_021906-yjr-as-c-p3-ext-c-loud,loud,P3-EXT-C,D3,1.59,rank_15,rank_7,,P3-EXT,SQL_NO_EXT_EVIDENCE,PENDING,PENDING,"D1: C1/C0_step_ms=1.59; D2: IoU=1.00 det=[100,300] gt=[100,300] onset=15; D3_signal=max_data_ms rank=15 data=2.90; D3: hit victim=7 (same_host_single_pod) reported=15; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_weak post/C0=2.05; sql_dump=ok; tables_missing=gpu.utilization,cpu.utilization,cpu.tasks,python.torch_trace,process.gpu_users,process.cpu_stats; SQL_NO_EXT_EVIDENCE:host_psi_memory_no_hit:rate=None:thresh=50000.0"
