run_id,dose,case,d_level,c1_c0,target_reported,target_truth,grid_reported,grid_truth,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260724_090823-p3-live-d4e,Loud,P3-EXT-A,D4,2.97,rank_0,rank_7,P3-EXT,P3-EXT,PASS_D4,ENV-BLOCKED,ENV-BLOCKED,"D1: C1/C0_step_ms=2.97; D2: IoU=1.00 det=[100,300] gt=[100,300] onset=110; D3_signal=max_data_ms rank=0 data=28.64; D3: hit victim=7 (same_host_node) reported=0; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=0.87 (D5 需先 D4); sql_dump=ok; tables_missing=gpu.utilization,python.torch_trace,process.gpu_users,process.cpu_stats; host_psi_cpu:rate=944654.5; D4 grid=P3-EXT"
