show_tables|error=no_probing_attach
torch_trace_tail|error=no_probing_attach
gpu_util|error=no_probing_attach
cpu_util|error=no_probing_attach
process_gpu_users|error=no_probing_attach
process_cpu_stats|error=no_probing_attach
cpu_tasks|error=no_probing_attach
p3_cpu_window|error=no_probing_attach
p3_cpu_tasks_stress|error=no_probing_attach
