run_id,case_id,dose,tool,d_level,d1_step,d_final_step,target_reported,target_truth,grid_reported,grid_truth,c0_med,c1_med,c2_med,c1_c0,loc_config,tool_probing_sql,tool_greyhound,tool_xputimer,notes
20260725_114556-yjr-as-c-p1-sw-a-loud,P1-SW-A,loud,offline_training_metrics,3,166,166,rank_7,rank_7,,P1-SW,77.53,325.43,326.51,4.20,C1_inject_none,SQL_PENDING,PENDING,PENDING,"D1: C1/C0_step_ms=4.20 (thr=1.5); D2: IoU=1.00 det=[100,300] gt=[100,300] onset=166; D3_signal=min_compute_ms rank=7 compute=66.43 step=325.5; D3: hit victim=7 (±1) reported=7; sidecar_log_present (旁证 EXT，非 Probing SQL → 不升 D4); D4_pending: Probing SQL (gpu.utilization/process.*) 本 run 未落盘; recovery_ok post/C0=0.98 (D5 需先 D4)"
